ID;Carga;Deformação;tempo(s)
amostra4;3394,5428;1,956864;235,01123
amostra4;3441,1898;1,964156;235,339351
amostra4;3441,1898;1,964156;235,683096
amostra4;3475,3976;1,969755;236,011218
amostra4;3475,3976;1,969755;236,339338
amostra4;3475,3976;1,969755;236,683084
amostra4;3525,1544;1,977307;237,011205
amostra4;3525,1544;1,977307;237,339325
amostra4;3568,6916;1,983817;237,683071
amostra4;3568,6916;1,983817;238,011192
amostra4;3602,8994;1,989156;238,339313
amostra4;3602,8994;1,989156;238,683058
amostra4;3643,3268;1,995536;239,011179
amostra4;3643,3268;1,995536;239,3393
amostra4;3683,7542;2,001916;239,683045
amostra4;3683,7542;2,001916;240,011166
amostra4;3683,7542;2,001916;240,339287
amostra4;3727,2914;2,008947;240,683033
amostra4;3727,2914;2,008947;241,011153
amostra4;3764,609;2,014416;241,339274
amostra4;3764,609;2,014416;241,68302
amostra4;3805,0364;2,021317;242,011141
amostra4;3805,0364;2,021317;242,339262
amostra4;3805,0364;2,021317;242,683007
amostra4;3845,4638;2,027957;243,011128
amostra4;3845,4638;2,027957;243,339249
amostra4;3889,001;2,035249;243,682994
amostra4;3889,001;2,035249;244,011115
amostra4;3889,001;2,035249;244,339236
amostra4;3935,648;2,04215;244,682981
amostra4;3935,648;2,04215;245,011102
amostra4;3935,648;2,04215;245,339223
amostra4;3979,1852;2,049441;245,682969
amostra4;3979,1852;2,049441;246,011089
amostra4;4016,5028;2,056082;246,33921
amostra4;4016,5028;2,056082;246,682956
amostra4;4016,5028;2,056082;247,011076
amostra4;4044,491;2,062462;247,339198
amostra4;4044,491;2,062462;247,682943
amostra4;4044,491;2,062462;248,011064
amostra4;4022,7224;2,070795;248,339185
amostra4;4022,7224;2,070795;248,68293
amostra4;4022,7224;2,070795;249,011051
amostra4;4004,0636;2,079128;249,339172
amostra4;4004,0636;2,079128;249,682918
amostra4;4004,0636;2,079128;250,011038
amostra4;3991,6244;2,087462;250,339159
amostra4;3991,6244;2,087462;250,682905
amostra4;3991,6244;2,087462;251,011025
amostra4;3979,1852;2,095795;251,339146
amostra4;3979,1852;2,095795;251,682892
amostra4;3979,1852;2,095795;252,011013
amostra4;3966,746;2,103998;252,339133
amostra4;3966,746;2,103998;252,682879
amostra4;3966,746;2,103998;253,011
amostra4;3957,4166;2,112722;253,33912
amostra4;3957,4166;2,112722;253,682866
amostra4;3957,4166;2,112722;254,010987
amostra4;3951,197;2,120795;254,339108
amostra4;3951,197;2,120795;254,682853
amostra4;3951,197;2,120795;255,010974
amostra4;3944,9774;2,129258;255,339095
amostra4;3944,9774;2,129258;255,682841
amostra4;3944,9774;2,129258;256,010962
amostra4;3938,7578;2,137201;256,339082
amostra4;3938,7578;2,137201;256,682828
amostra4;3932,5382;2,145273;257,010949
amostra4;3932,5382;2,145273;257,339069
amostra4;3932,5382;2,145273;257,682815
amostra4;3926,3186;2,153476;258,010936
amostra4;3926,3186;2,153476;258,339056
amostra4;3926,3186;2,153476;258,682802
amostra4;3923,2088;2,161419;259,010923
amostra4;3923,2088;2,161419;259,339044
amostra4;3923,2088;2,161419;259,682789
amostra4;3916,9892;2,169752;260,01091
amostra4;3916,9892;2,169752;260,339031
amostra4;3916,9892;2,169752;260,682776
amostra4;3913,8794;2,178216;261,010898
amostra4;3913,8794;2,178216;261,339018
amostra4;3913,8794;2,178216;261,682764
amostra4;3910,7696;2,186419;262,010885
amostra4;3910,7696;2,186419;262,339005
amostra4;3910,7696;2,186419;262,682751
amostra4;3907,6598;2,194752;263,010872
amostra4;3907,6598;2,194752;263,338993
amostra4;3907,6598;2,194752;263,682738
amostra4;3901,4402;2,202955;264,010859
amostra4;3901,4402;2,202955;264,33898
amostra4;3901,4402;2,202955;264,682725
amostra4;3898,3304;2,211418;265,010846
amostra4;3898,3304;2,211418;265,338967
amostra4;3898,3304;2,211418;265,682713
amostra4;3895,2206;2,219752;266,010833
amostra4;3895,2206;2,219752;266,338954
amostra4;3895,2206;2,219752;266,6827
amostra4;3892,1108;2,228085;267,01082
;0;0;0
