ID;Carga;Deformação;tempo(s)
carga_pesada;32,849;0,810271;97,654375
carga_pesada;32,849;0,817432;97,982493
carga_pesada;32,849;0,817432;98,326237
carga_pesada;32,849;0,817432;98,654356
carga_pesada;32,849;0,824984;98,982474
carga_pesada;32,849;0,824984;99,326218
carga_pesada;32,849;0,824984;99,654336
carga_pesada;32,849;0,832406;99,982455
carga_pesada;32,849;0,832406;100,326199
carga_pesada;32,849;0,838786;100,654317
carga_pesada;32,849;0,838786;100,982436
carga_pesada;32,849;0,838786;101,310555
carga_pesada;32,849;0,846338;101,654298
carga_pesada;32,849;0,846338;101,982417
carga_pesada;32,849;0,852718;102,32616
carga_pesada;32,849;0,852718;102,654279
carga_pesada;32,849;0,858317;102,982398
carga_pesada;32,849;0,858317;103,326141
carga_pesada;32,849;0,863786;103,65426
carga_pesada;32,849;0,863786;103,982378
carga_pesada;35,9588;0,869515;104,326122
carga_pesada;35,9588;0,869515;104,654241
carga_pesada;32,849;0,875504;104,982359
carga_pesada;32,849;0,875504;105,326103
carga_pesada;32,849;0,875504;105,654222
carga_pesada;32,849;0,883056;105,98234
carga_pesada;32,849;0,883056;106,326084
carga_pesada;35,9588;0,889306;106,654202
carga_pesada;35,9588;0,889306;106,982321
carga_pesada;35,9588;0,889306;107,326064
carga_pesada;32,849;0,896337;107,654183
carga_pesada;32,849;0,896337;107,982302
carga_pesada;32,849;0,903108;108,326045
carga_pesada;32,849;0,903108;108,654164
carga_pesada;32,849;0,908837;108,982283
carga_pesada;32,849;0,908837;109,326026
carga_pesada;35,9588;0,915217;109,654144
carga_pesada;35,9588;0,915217;109,982263
carga_pesada;35,9588;0,915217;110,326006
carga_pesada;32,849;0,922248;110,654125
carga_pesada;32,849;0,922248;110,982244
carga_pesada;29,7392;0,927977;111,325987
carga_pesada;29,7392;0,927977;111,654106
carga_pesada;32,849;0,933315;111,982225
carga_pesada;32,849;0,933315;112,325968
carga_pesada;32,849;0,939435;112,654087
carga_pesada;32,849;0,939435;112,982205
carga_pesada;32,849;0,944904;113,325949
carga_pesada;32,849;0,944904;113,654068
carga_pesada;32,849;0,950242;113,982186
carga_pesada;32,849;0,950242;114,310305
carga_pesada;35,9588;0,957143;114,654048
carga_pesada;35,9588;0,957143;114,982167
carga_pesada;35,9588;0,957143;115,325911
carga_pesada;32,849;0,964435;115,654029
carga_pesada;32,849;0,964435;115,982148
carga_pesada;35,9588;0,970815;116,325891
carga_pesada;35,9588;0,970815;116,65401
carga_pesada;35,9588;0,970815;116,982129
carga_pesada;35,9588;0,978236;117,325872
carga_pesada;35,9588;0,978236;117,653991
carga_pesada;35,9588;0,978236;117,98211
carga_pesada;32,849;0,985788;118,325853
carga_pesada;32,849;0,985788;118,653972
carga_pesada;32,849;0,991648;118,98209
carga_pesada;32,849;0,991648;119,325834
carga_pesada;35,9588;0,997507;119,653953
carga_pesada;35,9588;0,997507;119,982071
carga_pesada;35,9588;0,997507;120,325815
carga_pesada;35,9588;1,005189;120,653934
carga_pesada;35,9588;1,005189;120,982052
carga_pesada;32,849;1,012611;121,310171
carga_pesada;32,849;1,012611;121,653914
carga_pesada;32,849;1,012611;121,982033
carga_pesada;32,849;1,019381;122,310152
carga_pesada;32,849;1,019381;122,653895
carga_pesada;32,849;1,026673;122,982014
carga_pesada;32,849;1,026673;123,310133
carga_pesada;32,849;1,026673;123,653876
carga_pesada;32,849;1,033834;123,981995
carga_pesada;32,849;1,033834;124,310113
carga_pesada;32,849;1,033834;124,653857
carga_pesada;32,849;1,040735;124,981975
carga_pesada;32,849;1,040735;125,325718
carga_pesada;32,849;1,047115;125,653837
carga_pesada;32,849;1,047115;125,981956
carga_pesada;32,849;1,053105;126,325699
carga_pesada;32,849;1,053105;126,653818
carga_pesada;32,849;1,053105;126,981937
carga_pesada;32,849;1,060396;127,32568
carga_pesada;32,849;1,060396;127,653799
carga_pesada;32,849;1,067297;127,981918
carga_pesada;32,849;1,067297;128,325661
carga_pesada;32,849;1,072766;128,65378
carga_pesada;32,849;1,072766;128,981898
carga_pesada;32,849;1,078104;129,325642
carga_pesada;32,849;1,078104;129,65376
carga_pesada;32,849;1,078104;129,981879
carga_pesada;32,849;1,085526;130,325623
carga_pesada;32,849;1,085526;130,653741
carga_pesada;32,849;1,092818;130,98186
carga_pesada;32,849;1,092818;131,325603
carga_pesada;32,849;1,092818;131,653722
carga_pesada;32,849;1,099979;131,981841
carga_pesada;32,849;1,099979;132,325584
carga_pesada;32,849;1,105968;132,653703
carga_pesada;32,849;1,105968;132,981822
carga_pesada;35,9588;1,111307;133,325565
carga_pesada;35,9588;1,111307;133,653684
carga_pesada;32,849;1,117166;133,981802
carga_pesada;32,849;1,117166;134,325546
carga_pesada;32,849;1,122765;134,653665
carga_pesada;32,849;1,122765;134,981783
carga_pesada;32,849;1,122765;135,309902
carga_pesada;32,849;1,129666;135,653646
carga_pesada;32,849;1,129666;135,981764
carga_pesada;32,849;1,136176;136,309883
carga_pesada;32,849;1,136176;136,653626
carga_pesada;32,849;1,141645;136,981745
carga_pesada;32,849;1,141645;137,309864
carga_pesada;32,849;1,148155;137,653607
carga_pesada;32,849;1,148155;137,981726
carga_pesada;32,849;1,148155;138,309844
carga_pesada;32,849;1,155447;138,653588
carga_pesada;32,849;1,155447;138,981707
carga_pesada;32,849;1,161045;139,32545
