ID;Carga;Deformação;tempo(s)
teste_real;1531,7726;1,089688;129,793833
teste_real;1531,7726;1,089688;130,121952
teste_real;1581,5294;1,093464;130,48132
teste_real;1600,1882;1,098412;130,809438
teste_real;1625,0666;1,100625;131,137557
teste_real;1625,0666;1,100625;131,4813
teste_real;1643,7254;1,104401;131,871918
teste_real;1674,8234;1,109609;132,200037
teste_real;1674,8234;1,109609;132,528155
teste_real;1690,3724;1,112995;132,871899
teste_real;1709,0312;1,116641;133,200017
teste_real;1709,0312;1,116641;133,543761
teste_real;1727,69;1,123411;133,934378
teste_real;1774,337;1,126406;134,293746
teste_real;1774,337;1,126406;134,621865
teste_real;1786,7762;1,132135;134,949984
teste_real;1827,2036;1,135651;135,481224
teste_real;1827,2036;1,135651;135,840592
teste_real;1845,8624;1,140729;136,168711
teste_real;1876,9604;1,144635;136,496829
teste_real;1892,5094;1,148541;136,981195
teste_real;1892,5094;1,148541;137,309314
teste_real;1926,7172;1,156614;137,824929
teste_real;1926,7172;1,156614;138,153048
teste_real;1967,1446;1,161822;138,481166
teste_real;1967,1446;1,161822;138,82491
teste_real;1967,1446;1,161822;139,199902
teste_real;1995,1328;1,172238;139,699893
teste_real;1995,1328;1,172238;140,028011
teste_real;2057,3288;1,177056;140,449878
teste_real;2057,3288;1,177056;140,777997
teste_real;2122,6346;1,185259;141,356111
teste_real;2122,6346;1,185259;141,684229
teste_real;2150,6228;1,190988;142,090472
teste_real;2150,6228;1,190988;142,418591
teste_real;2181,7208;1,195676;142,762334
teste_real;2181,7208;1,195676;143,324823
teste_real;2215,9286;1,206483;143,934186
teste_real;2215,9286;1,206483;144,402927
teste_real;2284,3442;1,212081;144,731046
teste_real;2284,3442;1,212081;145,184163
teste_real;2284,3442;1,212081;145,527906
teste_real;2306,1128;1,222889;146,027896
teste_real;2306,1128;1,222889;146,402889
teste_real;2380,748;1,23044;146,809131
teste_real;2380,748;1,23044;147,199749
teste_real;2380,748;1,23044;147,543492
teste_real;2442,944;1,239034;148,027858
teste_real;2486,4812;1,245284;148,449725
teste_real;2486,4812;1,245284;148,793468
teste_real;2517,5792;1,24893;149,121587
teste_real;2517,5792;1,24893;149,46533
teste_real;2545,5674;1,257523;150,184066
teste_real;2607,7634;1,263252;150,621558
teste_real;2607,7634;1,263252;150,965302
teste_real;2607,7634;1,263252;151,29342
teste_real;2607,7634;1,263252;151,637164
teste_real;2657,5202;1,272367;151,965282
teste_real;2701,0574;1,276533;152,293401
teste_real;2701,0574;1,276533;152,637144
teste_real;2741,4848;1,2807;152,965263
teste_real;2763,2534;1,285648;153,309006
teste_real;2763,2534;1,285648;153,65275
teste_real;2791,2416;1,291116;153,980868
teste_real;2791,2416;1,291116;154,340237
teste_real;2837,8886;1,295674;154,68398
teste_real;2862,767;1,298538;155,058973
teste_real;2862,767;1,298538;155,355842
teste_real;2862,767;1,298538;155,855833
teste_real;2890,7552;1,309996;156,371448
teste_real;2962,2806;1,312861;156,699566
teste_real;2962,2806;1,312861;157,027685
teste_real;2990,2688;1,321324;157,699547
teste_real;2990,2688;1,321324;158,027666
teste_real;3061,7942;1,326923;158,371409
teste_real;3061,7942;1,326923;158,730777
teste_real;3096,002;1,333564;159,074521
teste_real;3127,1;1,335777;159,402639
teste_real;3127,1;1,335777;159,730758
teste_real;3127,1;1,335777;160,105751
teste_real;3145,7588;1,342938;160,496368
teste_real;3192,4058;1,347496;160,840112
teste_real;3192,4058;1,347496;161,183855
teste_real;3226,6136;1,353225;161,511974
teste_real;3226,6136;1,353225;161,840093
teste_real;3276,3704;1,359344;162,183836
teste_real;3276,3704;1,359344;162,511955
teste_real;3276,3704;1,359344;162,871323
teste_real;3335,4566;1,367547;163,199441
teste_real;3335,4566;1,367547;163,590059
teste_real;3366,5546;1,372625;163,918178
teste_real;3366,5546;1,372625;164,246296
teste_real;3413,2016;1,378615;164,652539
teste_real;3413,2016;1,378615;164,996282
teste_real;3459,8486;1,385385;165,324401
teste_real;3497,1662;1,38825;165,85564
teste_real;3522,0446;1,393328;166,183759
teste_real;3522,0446;1,393328;166,511878
teste_real;3550,0328;1,396323;166,886871
teste_real;3574,9112;1,40114;167,230614
teste_real;3574,9112;1,40114;167,574358
teste_real;3612,2288;1,406349;167,902476
teste_real;3612,2288;1,406349;168,261844
teste_real;3649,5464;1,414291;168,886832
teste_real;3649,5464;1,414291;169,214951
teste_real;3708,6326;1,421973;169,746191
teste_real;3708,6326;1,421973;170,074309
teste_real;3708,6326;1,421973;170,402428
teste_real;3764,609;1,428614;170,808671
teste_real;3808,1462;1,43278;171,10554
teste_real;3808,1462;1,43278;171,449283
teste_real;3839,2442;1,438509;171,777402
teste_real;3839,2442;1,438509;172,168019
teste_real;3895,2206;1,448535;172,90238
teste_real;3895,2206;1,448535;173,261748
teste_real;3895,2206;1,448535;173,652366
teste_real;3969,8558;1,45791;173,96486
teste_real;4025,8322;1,460254;174,292978
teste_real;4025,8322;1,460254;174,636722
teste_real;4025,8322;1,460254;174,96484
teste_real;4041,3812;1,467155;175,292959
teste_real;4041,3812;1,467155;175,636703
teste_real;4103,5772;1,474967;176,136693
teste_real;4103,5772;1,474967;176,464812
teste_real;4162,6634;1,480957;176,808555
teste_real;4196,8712;1,483561;177,136674
teste_real;4196,8712;1,483561;185,089646
teste_real;4221,7496;1,5527;185,417765
teste_real;4221,7496;1,5527;185,745883
teste_real;4731,7568;1,557908;186,089627
teste_real;4731,7568;1,557908;186,417746
teste_real;4731,7568;1,557908;186,745864
teste_real;4731,7568;1,557908;187,120857
teste_real;4731,7568;1,557908;187,49585
teste_real;4793,9528;1,571189;187,870843
teste_real;4877,9174;1,576658;188,323959
teste_real;4877,9174;1,576658;188,652078
teste_real;4921,4546;1,582777;189,042696
teste_real;4921,4546;1,582777;189,370814
teste_real;4971,2114;1,589548;189,902054
teste_real;4971,2114;1,589548;190,261422
teste_real;5020,9682;1,597751;190,902035
teste_real;5020,9682;1,597751;191,230153
teste_real;5083,1642;1,604131;191,667645
teste_real;5083,1642;1,604131;191,995764
teste_real;5123,5916;1,613506;192,652001
teste_real;5123,5916;1,613506;192,98012
teste_real;5192,0072;1,618324;193,308239
teste_real;5192,0072;1,618324;193,651982
teste_real;5223,1052;1,622751;193,995725
teste_real;5223,1052;1,622751;194,339468
teste_real;5272,862;1,630303;194,667587
teste_real;5272,862;1,630303;195,011331
teste_real;5322,6188;1,636162;195,448822
teste_real;5322,6188;1,636162;195,83944
teste_real;5322,6188;1,636162;196,542552
teste_real;5322,6188;1,636162;197,120665
teste_real;5366,156;1,651396;197,511283
teste_real;5478,1088;1,655302;197,839401
teste_real;5478,1088;1,655302;198,230019
teste_real;5496,7676;1,661552;198,558137
teste_real;5552,744;1,664677;198,901881
teste_real;5552,744;1,664677;199,23
teste_real;5577,6224;1,668974;199,589368
teste_real;5602,5008;1,673271;199,917487
teste_real;5630,489;1,676526;200,29248
teste_real;5630,489;1,676526;200,667472
teste_real;5655,3674;1,682385;200,995591
teste_real;5655,3674;1,682385;201,401833
teste_real;5698,9046;1,689676;201,8237
teste_real;5698,9046;1,689676;202,151819
teste_real;5761,1006;1,696447;202,58931
teste_real;5798,4182;1,698921;202,917429
teste_real;5798,4182;1,698921;203,245548
teste_real;5798,4182;1,698921;203,589291
teste_real;5817,077;1,706864;203,995533
teste_real;5817,077;1,706864;204,323652
teste_real;5817,077;1,706864;204,667395
teste_real;5888,6024;1,714546;204,995514
teste_real;5938,3592;1,719624;205,386131
teste_real;5938,3592;1,719624;205,71425
teste_real;5938,3592;1,719624;206,042369
